doc_label,doc_content
doyle-29-61,wondered request come moment strife desolate hill far every human habitation hour getting late
doyle-29-61,stood still allowed get far ahead till could see form upon sky
doyle-29-62,distressing explanation anxiety rid point ensued
doyle-29-62,figure apparently rose earth beside
doyle-29-62,shape beyond doubt troy
doyle-29-62,oak would even possible listener turned back till good two hundred yards lovers
doyle-29-63,gabriel went home way churchyard
doyle-29-63,passing tower thought sergeant virtuous habit entering church unperceived beginning service
doyle-29-63,believing little gallery door alluded quite disused ascended external flight steps top stood examined
doyle-29-63,pale lustre yet hanging north western heaven sufficient show sprig ivy grown wall across door length foot delicately tying panel stone jamb
doyle-29-63,decisive proof door opened least since troy came back weatherbury
doyle-30-0,xxx
doyle-30-1,hot cheeks tearful eyes
doyle-30-2,half hour later bathsheba entered house
doyle-30-2,burnt upon face met light candles flush excitement little less chronic
doyle-30-2,farewell words troy accompanied door still lingered ears
doyle-30-2,bidden adieu two days stated spent bath visiting friends
doyle-30-2,also kissed second
doyle-30-3,fair bathsheba explain little fact come light till long afterwards troy presentation aptly roadside evening distinctly preconcerted arrangement
doyle-30-3,hinted forbidden chance still coming dismissed oak fearing meeting
doyle-30-4,sank chair wild perturbed new fevering sequences
doyle-30-4,jumped manner decision fetched desk side table
doyle-30-5,three minutes without pause modification written letter boldwood address beyond casterbridge saying mildly firmly well considered whole subject brought kindly given decide upon final decision could marry
doyle-30-5,expressed oak intention wait till boldwood came home communicating conclusive reply
doyle-30-5,bathsheba found could wait
doyle-30-6,impossible send letter till next day yet quell uneasiness getting hands setting act motion arose take one women might kitchen
doyle-30-7,paused passage
doyle-30-7,dialogue going kitchen bathsheba troy subject
doyle-30-8,marry 'll gie farming
doyle-30-9,'twill gallant life may bring trouble mirth say
doyle-30-10,well wish half husband
doyle-30-11,bathsheba much sense mind seriously servitors much womanly redundance speech leave alone till died natural death unminded things
doyle-30-11,burst upon
doyle-30-12,speaking
doyle-30-12,asked
doyle-30-13,pause anybody replied
doyle-30-13,last liddy frankly passing bit word miss
doyle-30-14,thought
doyle-30-14,maryann liddy temperance forbid suppose things
doyle-30-14,know n't care least mr
doyle-30-14,troy
doyle-30-14,everybody knows much hate
doyle-30-14,yes repeated froward young person hate
doyle-30-15,know miss liddy
doyle-30-16,hate maryann
doyle-30-17,maryann oh perjured woman
doyle-30-17,speak wicked story
doyle-30-17,bathsheba excitedly
doyle-30-17,admired heart morning world
doyle-30-17,yes maryann know
doyle-30-18,yes miss
doyle-30-18,wild scamp right hate
doyle-30-19,wild scamp
doyle-30-19,dare face
doyle-30-19,right hate anybody
doyle-30-19,silly woman
doyle-30-19,know nothing
doyle-30-19,n't care n't mean defend good name
doyle-30-19,mind say word 'll dismissed instantly
doyle-30-20,flung letter surged back parlour big heart tearful eyes liddy following
doyle-30-21,oh miss
doyle-30-21,mild liddy looking pitifully bathsheba face
doyle-30-21,sorry mistook
doyle-30-21,think cared see n't
doyle-30-22,shut door liddy
doyle-30-23,liddy closed door went people always say foolery miss
doyle-30-23,'ll make answer hencefor'ard 'of course lady like miss everdene ca n't love 'll say plain black white
doyle-30-24,bathsheba burst liddy simpleton
doyle-30-24,ca n't read riddles
doyle-30-24,ca n't see
doyle-30-24,woman
doyle-30-25,liddy clear eyes rounded wonderment
doyle-30-26,yes must blind thing liddy
doyle-30-26,reckless abandonment grief
doyle-30-26,oh love distraction misery agony
doyle-30-26,n't frightened though perhaps enough frighten innocent woman
doyle-30-26,come closer closer
doyle-30-26,put arms round liddy neck
doyle-30-26,must let somebody wearing away
doyle-30-26,n't yet know enough see miserable denial mine
doyle-30-26,god lie
doyle-30-26,heaven love forgive
doyle-30-26,n't know woman loves thinks nothing perjury balanced love
doyle-30-26,go room want quite alone
doyle-30-27,liddy went towards door
doyle-30-28,liddy come
doyle-30-28,solemnly swear fast man lies say
doyle-30-29,miss say
doyle-30-30,graceless girl
doyle-30-30,cruel heart repeat say
doyle-30-30,unfeeling thing
doyle-30-30,'ll see anybody else village town either dare thing
doyle-30-30,started pacing fireplace door back
doyle-30-31,miss
doyle-30-31,n't know true
doyle-30-31,liddy frightened bathsheba unwonted vehemence
doyle-30-32,suppose agree like please
doyle-30-32,liddy bad
doyle-30-32,hear
doyle-30-33,yes miss yes
doyle-30-34,n't believe
doyle-30-35,n't know say miss liddy beginning cry
doyle-30-35,say n't believe say yes rage
doyle-30-36,say n't believe say n't
doyle-30-37,n't believe bad make
doyle-30-38,bad poor life heart weak
doyle-30-38,moaned relaxed desultory way heedless liddy presence
doyle-30-38,oh wish never seen
doyle-30-38,loving misery women always
doyle-30-38,shall never forgive god making woman dearly beginning pay honour owning pretty face
doyle-30-38,freshened turned liddy suddenly
doyle-30-38,mind lydia smallbury repeat anywhere single word inside closed door 'll never trust love moment longer moment
doyle-30-39,n't want repeat anything liddy womanly dignity diminutive order n't wish stay
doyle-30-39,please 'll go end harvest week day
doyle-30-39,n't see deserve put upon stormed nothing
doyle-30-39,concluded small woman bigly
doyle-30-40,liddy must stay
doyle-30-40,bathsheba dropping haughtiness entreaty capricious inconsequence
doyle-30-40,must notice taking
doyle-30-40,servant companion
doyle-30-40,dear dear n't know since miserable ache heart weighted worn upon
doyle-30-40,shall come
doyle-30-40,suppose shall get troubles
doyle-30-40,wonder sometimes doomed die union
doyle-30-40,friendless enough god knows
doyle-30-41,wo n't notice anything leave
doyle-30-41,sobbed liddy impulsively putting lips bathsheba kissing
doyle-30-42,bathsheba kissed liddy smooth
doyle-30-43,n't often cry lidd
doyle-30-43,made tears come eyes smile shining moisture
doyle-30-43,try think good man wo n't dear liddy
doyle-30-44,miss indeed
doyle-30-45,sort steady man wild way know
doyle-30-45,better wild steady way
doyle-30-45,afraid
doyle-30-45,promise keep secret liddy
doyle-30-45,let know crying dreadful good poor thing
doyle-30-46,death head sha n't wring mistress 've mind keep anything 'll always friend replied liddy emphatically bringing tears eyes particular necessity artistic sense making keeping remainder picture seems influence women times
doyle-30-46,think god likes us good friends n't
doyle-30-47,indeed
doyle-30-48,dear miss wo n't harry storm
doyle-30-48,seem swell tall lion frightens
doyle-30-48,know fancy would match man one takings
doyle-30-49,never
doyle-30-49,bathsheba slightly laughing though somewhat seriously alarmed amazonian picture
doyle-30-49,hope bold sort maid mannish
doyle-30-49,continued anxiety
doyle-30-50,oh mannish almighty womanish 't getting way sometimes
doyle-30-50,ah
doyle-30-50,miss drawn breath sadly sent sadly wish half failing way
doyle-30-50,'t great protection poor maid illegit'mate days
doyle-31-0,xxxi
doyle-31-1,blame fury
doyle-31-2,next evening bathsheba idea getting way mr boldwood event returning answer note person proceeded fulfil engagement made liddy hours earlier
doyle-31-2,bathsheba companion gauge reconciliation granted week holiday visit sister married thriving hurdler cattle crib maker living delightful labyrinth hazel copse far beyond yalbury
doyle-31-2,arrangement miss everdene honour coming day two inspect ingenious contrivances man woods introduced wares
doyle-31-3,leaving instructions gabriel maryann see everything carefully locked night went house close timely thunder shower refined air daintily bathed coat land though beneath dry ever
doyle-31-3,freshness exhaled essence varied contours bank hollow earth breathed maiden breath pleased birds hymning scene
doyle-31-3,among clouds contrast shape lairs fierce light showed neighbourhood hidden sun lingering farthest north west corner heavens midsummer season allowed
doyle-31-4,walked nearly two miles journey watching day retreating thinking deeds quietly melting thought give place turn prayer sleep beheld advancing yalbury hill man sought anxiously elude
doyle-31-4,boldwood stepping quiet tread reserved strength customary gait always seemed balancing two thoughts
doyle-31-4,manner stunned sluggish
doyle-31-5,boldwood first awakened woman privileges tergiversation even involves another person possible blight
doyle-31-5,bathsheba firm positive girl far less inconsequent fellows lung hope held qualities would lead adhere straight course consistency sake accept though fancy might flood iridescent hues uncritical love
doyle-31-5,argument came back sorry gleams broken mirror
doyle-31-5,discovery less scourge surprise
doyle-31-6,came looking upon ground see bathsheba till less stone throw apart
doyle-31-6,looked sound pit pat changed appearance sufficiently denoted depth strength feelings paralyzed letter
doyle-31-7,oh mr
doyle-31-7,boldwood
doyle-31-7,faltered guilty warmth pulsing face
doyle-31-8,power reproaching silence may find means effective words
doyle-31-8,accents eye tongue tales come pale lips enter ear
doyle-31-8,grandeur pain remoter moods avoid pathway sound
doyle-31-8,boldwood look unanswerable
doyle-31-9,seeing turned little aside afraid
doyle-31-10,say
doyle-31-10,bathsheba
doyle-31-11,fancied looked
doyle-31-11,strange contrast feeling
doyle-31-12,regained self possession fixed eyes calmly waited
doyle-31-13,know feeling continued boldwood deliberately
doyle-31-13,thing strong death
doyle-31-13,dismissal hasty letter affects
doyle-31-14,wish feel strongly murmured
doyle-31-14,generous deserve must hear
doyle-31-15,hear
doyle-31-15,think say
doyle-31-15,marry enough
doyle-31-15,letter excellently plain
doyle-31-15,want hear nothing
doyle-31-16,bathsheba unable direct definite groove freeing fearfully awkward position
doyle-31-16,confusedly good evening moving
doyle-31-16,boldwood walked heavily dully
doyle-31-17,bathsheba darling final indeed
doyle-31-18,indeed
doyle-31-19,oh bathsheba pity upon
doyle-31-19,boldwood burst
doyle-31-19,god sake yes come low lowest stage ask woman pity
doyle-31-19,still
doyle-31-20,bathsheba commanded well
doyle-31-20,could hardly get clear voice came instinctively lips little honour woman speech
doyle-31-20,whispered something unutterably mournful less distressing spectacle man showing entirely vane passion enervated feminine instinct punctilios
doyle-31-21,beyond mad
doyle-31-21,stoic supplicating supplicate
doyle-31-21,wish knew devotion impossible
doyle-31-21,bare human mercy lonely man n't throw
doyle-31-22,n't throw indeed
doyle-31-22,never
doyle-31-22,noon clear sense never loved forgot moment thoughtless angle day february
doyle-31-23,turned thought
doyle-31-23,n't reproach even feel ignorant cold darkness lived attracted letter valentine call would worse knowledge though brought misery
doyle-31-23,say knew nothing cared nothing yet drew
doyle-31-23,say gave encouragement contradict
doyle-31-24,call encouragement childish game idle minute
doyle-31-24,bitterly repented ay bitterly tears
doyle-31-24,still go reminding
doyle-31-25,n't accuse deplore
doyle-31-25,took earnest insist jest pray jest say awful wretched earnest
doyle-31-25,moods meet wrong places
doyle-31-25,wish feeling like mine feeling like
doyle-31-25,oh could foreseen torture trifling trick going lead cursed able see since love well
doyle-31-25,weak idle drivelling go like bathsheba first woman shade nature ever looked love near claiming makes denial hard bear
doyle-31-25,nearly promised
doyle-31-25,n't speak move heart make grieve pain use
doyle-31-25,must bear pain would get less paining
doyle-31-26,pity deeply deeply
doyle-31-26,earnestly
doyle-31-27,thing thing
doyle-31-27,dear love bathsheba vast thing beside pity loss pity well love great addition sorrow gain pity make sensibly less
doyle-31-27,sweet dearly spoke behind spear bed washing pool barn shearing dearest last evening home
doyle-31-27,pleasant words gone earnest hope able love
doyle-31-27,firm conviction would get care much
doyle-31-27,really forgotten
doyle-31-27,really
doyle-31-28,checked emotion looked quietly clearly face low firm voice mr boldwood promised nothing
doyle-31-28,would woman clay paid furthest highest compliment man pay woman telling loves
doyle-31-28,bound show feeling would graceless shrew
doyle-31-28,yet pleasures day day pleasure
doyle-31-28,know pastime men death
doyle-31-28,reason think kindly
doyle-31-29,well never mind arguing never mind
doyle-31-29,one thing sure mine nearly mine
doyle-31-29,everything changed alone remember
doyle-31-29,nothing contented nothing different second nothing first
doyle-31-29,would god never taken since throw
doyle-31-30,bathsheba spite mettle began feel unmistakable signs inherently weaker vessel
doyle-31-30,strove miserably femininity would insist upon supplying unbidden emotions stronger stronger current
doyle-31-30,tried elude agitation fixing mind trees sky trivial object eyes whilst reproaches fell ingenuity could save
doyle-31-31,take surely
doyle-31-31,answered heroically could
doyle-31-31,n't mood
doyle-31-31,endure told wrong tell gently
doyle-31-31,sir kindly forgive look cheerfully
doyle-31-32,cheerfully
doyle-31-32,man fooled utter heart burning find reason merry
doyle-31-32,lost
doyle-31-32,heavens must heartless quite
doyle-31-32,known fearfully bitter sweet would avoided never seen deaf
doyle-31-32,tell care
doyle-31-32,n't care
doyle-31-33,returned silent weak denials charges swayed head desperately thrust away words came showering ears lips trembling man climax life bronzed roman face fine frame
doyle-31-34,dearest dearest wavering even two opposites recklessly renouncing labouring humbly
doyle-31-34,forget let
doyle-31-34,say bathsheba wrote refusal fun come say
doyle-31-35,would untrue painful us
doyle-31-35,overrate capacity love
doyle-31-35,n't possess half warmth nature believe
doyle-31-35,unprotected childhood cold world beaten gentleness
doyle-31-36,immediately resentment may true somewhat ah miss everdene wo n't reason
doyle-31-36,cold woman would believe
doyle-31-36,n't feeling n't love
doyle-31-36,naturally would think would hide burning heart like mine
doyle-31-36,love enough turned new channel
doyle-31-36,know
doyle-31-37,swift music heart became hubbub throbbed extremity
doyle-31-37,coming troy
doyle-31-37,know occurred
doyle-31-37,name fell lips next moment
doyle-31-38,troy leave treasure alone
doyle-31-38,asked fiercely
doyle-31-38,thought injuring force upon notice
doyle-31-38,worried inclination next come answer would yes
doyle-31-38,deny ask deny
doyle-31-39,delayed reply honest withhold
doyle-31-39,whispered
doyle-31-40,know
doyle-31-40,stole absence robbed
doyle-31-40,n't win away nobody would grieved
doyle-31-40,nobody would set tale bearing
doyle-31-40,people sneer hills sky seem laugh till blush shamefully folly
doyle-31-40,lost respect good name standing lost never get
doyle-31-40,go marry man go
doyle-31-41,oh sir mr
doyle-31-41,boldwood
doyle-31-42,may well
doyle-31-42,claim upon
doyle-31-42,better go somewhere alone hide pray
doyle-31-42,loved woman
doyle-31-42,ashamed
doyle-31-42,dead 'll say miserable love sick man
doyle-31-42,heaven heaven got jilted secretly dishonour known position kept
doyle-31-42,matter gone woman gained
doyle-31-42,shame upon shame
doyle-31-43,unreasonable anger terrified glided without obviously moving girl speak
doyle-31-44,knew well knew new freak misery
doyle-31-44,dazzled brass scarlet oh bathsheba woman folly indeed
doyle-31-45,fired
doyle-31-45,taking much upon
doyle-31-45,vehemently
doyle-31-45,everybody upon everybody
doyle-31-45,unmanly attack woman
doyle-31-45,nobody world fight battles mercy shown
doyle-31-45,yet thousand sneer say things put
doyle-31-46,'ll chatter doubtless
doyle-31-46,say 'boldwood would died
doyle-31-46,yes given way knowing man
doyle-31-46,kissed claimed
doyle-31-46,hear kissed
doyle-31-46,deny
doyle-31-47,tragic woman cowed tragic man although boldwood vehemence glow nearly self rendered another sex bathsheba cheek quivered
doyle-31-47,gasped leave sir leave
doyle-31-47,nothing
doyle-31-47,let go
doyle-31-48,deny kissed
doyle-31-49,shall
doyle-31-50,ha
doyle-31-50,came hoarsely farmer
doyle-31-51,slowly spite fear defiantly
doyle-31-51,ashamed speak truth
doyle-31-52,curse curse
doyle-31-52,boldwood breaking whispered fury
doyle-31-52,whilst would given worlds touch hand let rake come without right ceremony kiss
doyle-31-52,heaven mercy kiss
doyle-31-52,ah life shall come repent think wretchedly pain caused another man may ache wish curse yearn
doyle-31-53,n't n't oh n't pray evil upon
doyle-31-53,implored miserable cry
doyle-31-53,anything anything
doyle-31-53,oh kind sir love true
doyle-31-54,boldwood ideas reached point fusion outline consistency entirely disappear
doyle-31-54,impending night appeared concentrate eye
doyle-31-54,hear
doyle-31-55,'ll punish soul
doyle-31-55,'ll meet soldier 'll horsewhip untimely stripling reckless theft one delight
doyle-31-55,hundred men 'd horsewhip dropped voice suddenly unnaturally
doyle-31-55,bathsheba sweet lost coquette pardon
doyle-31-55,'ve blaming threatening behaving like churl greatest sinner
doyle-31-55,stole dear heart away unfathomable lies
doyle-31-55,fortunate thing gone back regiment away country
doyle-31-55,hope may return yet
doyle-31-55,pray god may come sight may tempted beyond
doyle-31-55,oh bathsheba keep away yes keep away
doyle-31-56,moment boldwood stood inertly soul seemed entirely exhaled breath passionate words
doyle-31-56,turned face away withdrew form soon covered twilight footsteps mixed low hiss leafy trees
doyle-31-57,bathsheba standing motionless model latter flung hands face wildly attempted ponder exhibition passed away
doyle-31-57,astounding wells fevered feeling still man like mr boldwood incomprehensible dreadful
doyle-31-57,instead man trained repression seen
doyle-31-58,force farmer threats lay relation circumstance known present lover coming back weatherbury course next day two
doyle-31-58,troy returned distant barracks boldwood others supposed merely gone visit acquaintance bath yet week remaining furlough
doyle-31-59,felt wretchedly certain revisited nick came contact boldwood fierce quarrel would consequence
doyle-31-59,panted solicitude thought possible injury troy
doyle-31-59,least spark would kindle farmer swift feelings rage jealousy would lose self mastery evening troy blitheness might become aggressive might take direction derision boldwood anger might take direction revenge
doyle-31-60,almost morbid dread thought gushing girl guileless woman well concealed world manner carelessness warm depths strong emotions
doyle-31-60,reserve
doyle-31-60,distraction instead advancing walked beating air fingers pressing brow sobbing brokenly
doyle-31-60,sat heap stones wayside think
doyle-31-60,remained long
doyle-31-60,dark margin earth appeared foreshores promontories coppery cloud bounding green pellucid expanse western sky
doyle-31-60,amaranthine glosses came unresting world wheeled round contrasting prospect eastward shape indecisive palpitating stars
doyle-31-60,gazed upon silent throes amid shades space realised none
doyle-31-60,troubled spirit far away troy
doyle-32-0,xxxii
doyle-32-1,night horses tramping
doyle-32-2,village weatherbury quiet graveyard midst living lying well nigh still dead
doyle-32-2,church clock struck eleven
doyle-32-2,air empty sounds whirr clock work immediately strokes distinct also click close
doyle-32-2,notes flew forth usual blind obtuseness inanimate things flapping rebounding among walls undulating scattered clouds spreading interstices unexplored miles space
doyle-32-3,bathsheba crannied mouldy halls night occupied maryann liddy stated sister bathsheba set visit
doyle-32-3,minutes eleven struck maryann turned bed sense disturbed
doyle-32-3,totally unconscious nature interruption sleep
doyle-32-3,led dream dream awakening uneasy sensation something happened
doyle-32-3,left bed looked window
doyle-32-3,paddock abutted end building paddock could discern uncertain gray moving figure approaching horse feeding
doyle-32-3,figure seized horse forelock led corner field
doyle-32-3,could see object circumstances proved vehicle minutes spent apparently harnessing heard trot horse road mingled sound light wheels
doyle-32-4,two varieties humanity could entered paddock ghostlike glide mysterious figure
doyle-32-4,woman gipsy man
doyle-32-4,woman question occupation hour comer could less thief might probably known weakness household particular night chosen account daring attempt
doyle-32-4,moreover raise suspicion conviction gipsies weatherbury bottom
doyle-32-5,maryann afraid shout robber presence seen depart fear
doyle-32-5,hastily slipped clothes stumped disjointed staircase hundred creaks ran coggan nearest house raised alarm
doyle-32-5,coggan called gabriel lodged house first together went paddock
doyle-32-5,beyond doubt horse gone
doyle-32-6,hark
doyle-32-6,gabriel
doyle-32-7,listened
doyle-32-7,distinct upon stagnant air came sounds trotting horse passing longpuddle lane beyond gipsies encampment weatherbury bottom
doyle-32-8,dainty 'll swear step jan
doyle-32-9,mighty
doyle-32-9,wo n't mis'ess storm call us stupids comes back
doyle-32-9,moaned maryann
doyle-32-9,wish happened home none us answerable
doyle-32-10,must ride gabriel decisively
doyle-32-10,'ll responsible miss everdene
doyle-32-10,yes 'll follow
doyle-32-11,faith n't see coggan
doyle-32-11,horses heavy trick except little poppet two us
doyle-32-11,pair hedge might something
doyle-32-12,pair
doyle-32-13,mr boldwood tidy moll
doyle-32-14,wait till come hither gabriel
doyle-32-14,ran hill towards farmer boldwood
doyle-32-15,farmer boldwood home maryann
doyle-32-16,better coggan
doyle-32-16,know gone
doyle-32-17,less five minutes brought oak running pace two halters dangling hand
doyle-32-18,find 'em
doyle-32-18,coggan turning round leaping upon hedge without waiting answer
doyle-32-19,eaves
doyle-32-19,knew kept gabriel following
doyle-32-19,coggan ride bare backed
doyle-32-19,look saddles
doyle-32-20,like hero
doyle-32-20,jan
doyle-32-21,maryann go bed gabriel shouted top hedge
doyle-32-22,springing boldwood pastures pocketed halter hide horses seeing men empty handed docilely allowed seized mane halters dexterously slipped
doyle-32-22,neither bit bridle oak coggan extemporized former passing rope case animal mouth looping side
doyle-32-22,oak vaulted astride coggan clambered aid bank ascended gate galloped direction taken bathsheba horse robber
doyle-32-22,whose vehicle horse harnessed matter uncertainty
doyle-32-23,weatherbury bottom reached three four minutes
doyle-32-23,scanned shady green patch roadside
doyle-32-23,gipsies gone
doyle-32-24,villains
doyle-32-24,gabriel
doyle-32-24,way gone wonder
doyle-32-25,straight sure god made little apples jan
doyle-32-26,well better mounted must overtake em oak
doyle-32-26,full speed
doyle-32-27,sound rider van could discovered
doyle-32-27,road metal grew softer clayey weatherbury left behind late rain wetted surface somewhat plastic muddy state
doyle-32-27,came cross roads
doyle-32-27,coggan suddenly pulled moll slipped
doyle-32-28,matter
doyle-32-28,gabriel
doyle-32-29,must try track 'em since ca n't hear 'em jan fumbling pockets
doyle-32-29,struck light held match ground
doyle-32-29,rain heavier foot horse tracks made previous storm abraded blurred drops many little scoops water reflected flame match like eyes
doyle-32-29,one set tracks fresh water one pair ruts also empty small canals like others
doyle-32-29,footprints forming recent impression full information pace equidistant pairs three four feet apart right left foot pair exactly opposite one another
doyle-32-30,straight
doyle-32-30,jan exclaimed
doyle-32-30,tracks like mean stiff gallop
doyle-32-30,wonder n't hear
doyle-32-30,horse harnessed look ruts
doyle-32-30,ay mare sure enough
doyle-32-31,know
doyle-32-32,old jimmy harris shoed last week 'd swear make among ten thousand
doyle-32-33,rest gipsies must ha gone earlier way oak
doyle-32-33,saw tracks
doyle-32-34,true
doyle-32-34,rode along silently long weary
doyle-32-34,coggan carried old pinchbeck repeater inherited genius family struck one
doyle-32-34,lighted another match examined ground
doyle-32-35,'t canter throwing away light
doyle-32-35,twisty rickety pace gig
doyle-32-35,fact drove starting shall catch 'em yet
doyle-32-36,hastened entered blackmore vale
doyle-32-36,coggan watch struck one
doyle-32-36,looked hoof marks spaced form sort zigzag united like lamps along street
doyle-32-37,trot know gabriel
doyle-32-38,trot coggan cheerfully
doyle-32-38,shall overtake
doyle-32-39,pushed rapidly yet two three miles
doyle-32-39,ah
doyle-32-39,moment jan let see driven hill
doyle-32-39,'twill help us
doyle-32-39,light promptly struck upon gaiters examination made
doyle-32-40,hurrah
doyle-32-40,coggan
doyle-32-40,walked well might
doyle-32-40,shall get two miles crown
doyle-32-41,rode three listened
doyle-32-41,sound heard save millpond trickling hoarsely hatch suggesting gloomy possibilities drowning jumping
doyle-32-41,gabriel dismounted came turning
doyle-32-41,tracks absolutely guide direction great caution necessary avoid confusing others made appearance lately
doyle-32-42,mean
doyle-32-42,though guess gabriel looking coggan moved match ground turning
doyle-32-42,coggan less panting horses latterly shown signs weariness scrutinized mystic characters
doyle-32-42,three regular horseshoe shape
doyle-32-42,every fourth dot
doyle-32-43,screwed face emitted long whew w w
doyle-32-44,lame oak
doyle-32-45,yes
doyle-32-45,dainty lamed near foot afore coggan slowly staring still footprints
doyle-32-46,'ll push gabriel remounting humid steed
doyle-32-47,although road along greater part good turnpike road country nominally byway
doyle-32-47,last turning brought high road leading bath
doyle-32-47,coggan recollected
doyle-32-48,shall
doyle-32-48,exclaimed
doyle-32-50,sherton turnpike
doyle-32-50,keeper gate sleepiest man london dan randall name knowed en years casterbridge gate
doyle-32-50,lameness gate 't done job
doyle-32-51,advanced extreme caution
doyle-32-51,nothing shady background foliage five white bars visible crossing route little way ahead
doyle-32-52,hush almost close
doyle-32-52,gabriel
doyle-32-53,amble upon grass coggan
doyle-32-54,white bars blotted midst dark shape front
doyle-32-54,silence lonely pierced exclamation quarter
doyle-32-55,hoy hoy
doyle-32-55,gate
doyle-32-56,appeared previous call noticed close approach door turnpike house opened keeper came half dressed candle hand
doyle-32-56,rays illumined whole group
doyle-32-57,keep gate close
doyle-32-57,shouted gabriel
doyle-32-57,stolen horse
doyle-32-58,turnpike man
doyle-32-59,gabriel looked driver gig saw woman bathsheba mistress
doyle-32-60,hearing voice turned face away light
doyle-32-60,coggan however caught sight meanwhile
doyle-32-61,'t mistress 'll take oath
doyle-32-61,amazed
doyle-32-62,bathsheba certainly done trick could well crises love namely mask surprise coolness manner
doyle-32-63,well gabriel inquired quietly going
doyle-32-64,thought began gabriel
doyle-32-65,driving bath taking use assurance gabriel lacked
doyle-32-65,important matter made necessary give visit liddy go
doyle-32-65,following
doyle-32-66,thought horse stole
doyle-32-67,well thing
doyle-32-67,foolish know taken trap horse
doyle-32-67,could neither wake maryann get house though hammered ten minutes window sill
doyle-32-67,fortunately could get key coach house troubled one
doyle-32-67,n't think might
doyle-32-68,miss
doyle-32-69,perhaps
doyle-32-69,never farmer boldwood horses
doyle-32-69,goodness mercy
doyle-32-69,bringing trouble upon way
doyle-32-69,must n't lady move inch door without dogged like thief
doyle-32-70,know left account doings
doyle-32-70,expostulated coggan ladies n't drive hours miss jineral rule society
doyle-32-71,leave account would seen morning
doyle-32-71,wrote chalk coach house doors come back horse gig driven could arouse nobody return soon
doyle-32-72,'ll consider ma'am could n't see till got daylight
doyle-32-73,true though vexed first much sense blame long seriously devotion valuable rare
doyle-32-73,added pretty grace well really thank heartily taking trouble wish borrowed anybody horses mr
doyle-32-73,boldwood
doyle-32-74,dainty lame miss coggan
doyle-32-74,ye go
doyle-32-75,stone shoe
doyle-32-75,got pulled hundred yards back
doyle-32-75,manage well thank
doyle-32-75,shall bath daylight
doyle-32-75,return please
doyle-32-76,turned head gateman candle shimmering upon quick clear eyes passed gate soon wrapped embowering shades mysterious summer boughs
doyle-32-76,coggan gabriel put horses fanned velvety air july night retraced road come
doyle-32-77,strange vagary n't oak
doyle-32-77,coggan curiously
doyle-32-78,yes gabriel shortly
doyle-32-79,wo n't bath daylight
doyle-32-80,coggan suppose keep night work quiet
doyle-32-81,one mind
doyle-32-82,well
doyle-32-82,shall home three o'clock creep parish like lambs
doyle-32-83,bathsheba perturbed meditations roadside ultimately evolved conclusion two remedies present desperate state affairs
doyle-32-83,first merely keep troy away weatherbury till boldwood indignation cooled second listen oak entreaties boldwood denunciations give troy altogether
doyle-32-84,alas
doyle-32-84,could give new love induce renounce saying like could speak beg good end furlough bath see weatherbury
doyle-32-85,picture full misery contemplated firmly allowing nevertheless girls dwell upon happy life would enjoyed troy boldwood path love path duty inflicting upon gratuitous tortures imagining lover another woman forgetting penetrated troy nature far estimate tendencies pretty accurately unfortunately loved less thinking might soon cease love indeed considerably
doyle-32-86,jumped feet
doyle-32-86,would see
doyle-32-86,yes would implore word mouth assist dilemma
doyle-32-86,letter keep away could reach even disposed listen
doyle-32-87,bathsheba altogether blind obvious fact support lover arms kind best calculated assist resolve renounce
doyle-32-87,sophistically sensible thrill pleasure adopting course getting rid ensuring meeting rate
doyle-32-88,dark hour must nearly ten
doyle-32-88,way accomplish purpose give idea visiting liddy yalbury return weatherbury farm put horse gig drive bath
doyle-32-88,scheme seemed first impossible journey fearfully heavy one even strong horse estimate much underrated distance
doyle-32-88,venturesome woman night alone
doyle-32-89,could go liddy leave things take course
doyle-32-89,anything
doyle-32-89,bathsheba full stimulating turbulence beside caution vainly prayed hearing
doyle-32-89,turned back towards village
doyle-32-90,walk slow wished enter weatherbury till cottagers bed particularly till boldwood secure
doyle-32-90,plan drive bath night see sergeant troy morning set come bid farewell dismiss rest horse thoroughly weep thought starting early next morning return journey
doyle-32-90,arrangement could trot dainty gently day reach liddy yalbury evening come home weatherbury whenever chose nobody would know bath
doyle-32-90,bathsheba scheme
doyle-32-90,topographical ignorance late comer place misreckoned distance journey much half really
doyle-32-91,idea proceeded carry initial success already seen
doyle-33-0,xxxiii
doyle-33-1,sun harbinger
doyle-33-2,week passed tidings bathsheba explanation gilpin rig
doyle-33-3,note came maryann stating business called mistress bath still detained hoped return course another week
doyle-33-4,another week passed
doyle-33-4,oat harvest began men field monochromatic lammas sky amid trembling air short shadows noon
doyle-33-4,indoors nothing heard save droning blue bottle flies doors whetting scythes hiss tressy oat ears rubbing together perpendicular stalks amber yellow fell heavily swath
doyle-33-4,every drop moisture men bottles flagons form cider raining perspiration foreheads cheeks
doyle-33-4,drought everywhere else
doyle-33-5,withdraw charitable shade tree fence coggan saw figure blue coat brass buttons running across field
doyle-33-6,wonder
doyle-33-7,hope nothing wrong mistress maryann women tying bundles oats always sheafed farm unlucky token came indoors morning
doyle-33-7,went unlock door dropped key fell upon stone floor broke two pieces
doyle-33-7,breaking key dreadful bodement
doyle-33-7,wish mis'ess home
